"","gene","ColGM","ColABA","ColTSA","YGM","YABA","YTSA","kClusters"
"5551","AT4G20920",-0.353160660430734,-0.26874360927854,1.31521607473216,-1.06102354385791,-0.785650235540793,1.15336197437582,11
"5552","AT2G40630",-0.0916853526469888,-0.438848430600065,1.42595478941917,-1.04036718926807,-0.842073299593495,0.987019482689453,11
"5553","AT3G12520",-0.0920924261398602,-0.437338532562621,1.4405856147996,-1.03156249692557,-0.849080652831773,0.969488493660216,11
"5554","AT4G32970",-0.197151025962452,-0.403126443366942,1.48843591014492,-1.00978810479931,-0.821259479173768,0.942889143157547,11
"5555","AT3G60330",-0.219241303834709,-0.416374073433044,1.6167314647552,-0.792574710375975,-0.965705326255841,0.77716394914437,11
"5556","AT5G11412",-0.153593513016491,-0.430666105329262,1.58040341583477,-0.805839443185466,-0.996755110784609,0.806450756481056,11
"5557","AT5G59980",-0.181962582574192,-0.338453059749982,1.48717725672131,-0.911889257830499,-0.97811894495037,0.923246588383727,11
"5558","AT5G10520",-0.220875001175851,-0.364318954562368,1.53716511599436,-0.84006225346321,-0.989668260718795,0.877759353925867,11
"5559","AT1G17690",0.0261934361870641,-0.425763456396209,1.58251153413031,-0.948428598701436,-0.949927361060203,0.715414445840472,11
"5560","AT1G77480",-0.063559306011959,-0.387001121823446,1.55545265969923,-0.944077904290143,-0.952916091080971,0.792101763507291,11
"5561","AT5G47900",-0.0532781504488652,-0.31614579175781,1.52202944272922,-0.94502791564417,-1.01648196768628,0.808904382807902,11
"5562","AT2G39800",0.112471078261447,-0.803442060827694,1.70125370346916,-0.820339306345626,-0.710020941071214,0.520077526513928,11
"5563","AT5G08360",0.140334815998144,-0.795616569402349,1.66589064607194,-0.946662397384994,-0.612444822091425,0.548498326808688,11
"5564","AT3G06500",0.109452763025772,-0.657594930975477,1.63678121708807,-0.979605953828784,-0.729410729766286,0.620377634456704,11
"5565","AT2G19560",-0.307967196319933,-0.377177317309844,1.59249536467354,-0.661820769670002,-1.06050241042181,0.814972329048047,11
"5566","AT3G14020",-0.0105396177474922,-0.760395458464325,1.65867985327642,-0.732196326421644,-0.82686023068582,0.671311780042862,11
"5567","AT1G05180",-0.0310261130426992,-0.611601050244847,1.60483896634032,-0.752670242874657,-0.959465784325849,0.74992422414773,11
"5568","AT1G71330",-0.0410498131017798,-0.709605114260295,1.55994209131544,-0.803976316361096,-0.843774959469192,0.838464111876923,11
"5569","AT1G56130",-0.0748321456588897,-0.594667325831766,1.57473628355573,-0.98517445070486,-0.730489760832213,0.810427399471999,11
"5570","AT4G36860",-0.0722780328824639,-0.59119824932945,1.63506759551342,-0.847100548401388,-0.851702841620521,0.727212076720405,11
"5571","AT1G13370",-0.126871175005518,-0.604411736100241,1.7185458592148,-0.724360774650318,-0.875068252929825,0.612166079471105,11
"5572","AT2G17900",-0.769469664085205,-0.273054469814177,1.23992649798182,-0.848742880606406,-0.63958961880655,1.29093013533052,11
"5573","AT3G53230",-0.678202898109343,-0.397669194251177,1.19149926696693,-0.89628041590484,-0.572534016267558,1.35318725756599,11
"5574","AT4G19700",-0.733455105560293,-0.346246276547925,1.23904043371233,-0.908100636079139,-0.548106933233695,1.29686851770872,11
"5575","AT5G54280",-0.444222119292844,-0.39009478734318,1.22336481147449,-1.12755596222543,-0.527905873526235,1.2664139309132,11
"5576","AT2G45460",-0.629643983044576,-0.3840229550231,1.17441063433713,-1.00419184364652,-0.503676066543746,1.34712421392082,11
"5577","AT4G21534",-0.564541719033131,-0.404267853765813,1.20875181357285,-1.02532373136375,-0.528471131382794,1.31385262197264,11
"5578","AT1G29030",-0.663190472575403,-0.227921194483742,1.3146674016307,-0.849309585635135,-0.779070655285977,1.20482450634956,11
